"name","id.viaf","id.wiki","id.oape"
"ارشيلد غيكي","NA","NA","1001"
"ارلخ","NA","NA","1002"
"ارما كيرلس","NA","NA","1101"
"ارمستون","NA","NA","1003"
"ارمندبرتين","NA","NA","3220"
"ارنست رينان","NA","NA","1102"
"ارنست شكيني","NA","NA","1103"
"ارنست لفيس","NA","NA","4258"
"ارنست نعمة الله","NA","NA","1104"
"ازدشير بن بابك","NA","NA","3136"
"اسبريدون ابو الروس","NA","NA","1105"
"استيان","NA","NA","3221"
"استير مويال","NA","NA","3222"
"اسحاق ارملة","NA","NA","1226"
"اسحاق الدمنهوري","NA","NA","1227"
"اسحاق بن حسان بن فوه","NA","NA","4232"
"اسحاق بن حنين","NA","NA","1228"
"اسحاق بن خفاجة","NA","NA","37"
"اسحاق صروف","NA","NA","1229"
"اسحاق طيار","NA","NA","1230"
"اسحاق طيلر","NA","NA","3160"
"اسحق بن ابراهيم","NA","NA","38"
"اسد الله","NA","NA","1106"
"اسرة جيب","NA","NA","3146"
"اسطفان البشعلاني","NA","NA","1231"
"اسطفان دومط الدومينيكي","NA","NA","1232"
"اسطفان ضو","NA","NA","3223"
"اسعد اكرم","NA","NA","1107"
"اسعد باسيلي الطرابلسي","NA","NA","1109"
"اسعد بدوي صوما","NA","NA","1110"
"اسعد رستم","NA","NA","1111"
"اسعد سليم","NA","NA","1112"
"اسعد ملحمة","NA","NA","1114"
"اسكندر","NA","NA","1239"
"اسكندر ابراهيم يوسف","NA","NA","1233"
"اسكندر الخوري البيتجالي","NA","NA","4212"
"اسكندر البارودي","NA","NA","1234"
"اسكندر الرياشي","NA","NA","4113"
"اسكندر العازار","NA","NA","1236"
"اسكندر المرحالا","NA","NA","4114"
"اسكندر بارودي","NA","NA","4102"
"اسكندر توران اليسوعي","NA","NA","1237"
"اسكندر دوماس","NA","NA","1240"
"اسكندر دي فيال اليسوعي","NA","NA","1241"
"اسكندر رزق الله","NA","NA","1242"
"اسكندر سعد الدمنهوري","NA","NA","1243"
"اسكندر شاهين","NA","NA","1244"
"اسكندر طحيني","NA","NA","1245"
"اسكندر طوران اليسوعي","NA","NA","1246"
"اسماعيل غصبر نسكي التاتاري","NA","NA","4220"
"اسماعيل عاصم","NA","NA","3161"
"اسماعيل حقي","NA","NA","3162"
"اسماعيل حقي مناسترلي","NA","NA","3163"
"اسماعيل رافت","NA","NA","1250"
"اسماعيل سري وزير الحربية","NA","NA","1251"
"اسماعيل عاصم المحامي","NA","NA","1252"
"اسماعيل غصبرنسكي","NA","NA","1253"
"اسماعيل مصطفى","NA","NA","1254"
"اسير شقير","NA","NA","1116"
"اصغر زاده معروف","NA","NA","4115"
"اعراب عبد الحميد","NA","NA","1255"
"اعظمي عبد الجبار","NA","NA","3137"
"اغاثنجلوس كريمسكي","NA","NA","1117"
"محمد المحلاتي","NA","NA","2989"
"اغلياردي","NA","NA","1256"
"اغناطيوس افرام","NA","NA","1118"
"اغناطيوس كراتشكوفسكي","NA","NA","1257"
"افرام الديراني","NA","NA","1119"
"افيري","NA","NA","1120"
"اقليديس يوسف داود","NA","NA","1258"
"اكارت","NA","NA","1004"
"ال كاشف الغطا","NA","NA","1005"
"الابيل نرسيس صائغيان","NA","NA","1306"
"الاتليدي","NA","NA","1307"
"الاحدب","NA","NA","66"
"الاستاذ برليتز","NA","NA","4283"
"الاستاذ عساف الكفوري","NA","NA","4116"
"الاستاذ وستنفليد","NA","NA","4259"
"الاسكندر الكبير","NA","NA","3266"
"الاسيوطي","NA","NA","3249"
"الاعشى","NA","NA","3250"
"الامام ابو اسحق الشيرازي","NA","NA","3258"
"الامام ابو بكر الخطيب","NA","NA","67"
"الامام ابو جعفر الاسكافي","NA","NA","3259"
"الامام ابي الحسن علي بن عروة الحنبلي","NA","NA","3260"
"الامام احمد على ابواب البخاري","NA","NA","3261"
"الامام الحافظ زكي الدين عبد العظيم بن عبد القوي المنذري","NA","NA","3262"
"الامام الزمخشري","NA","NA","3263"
"الامام بدر الزركشي","NA","NA","3264"
"الامام جلال الدين السيوطي","NA","NA","3265"
"الامام علي","NA","NA","1309"
"الامبراطور ادريانوس","NA","NA","3268"
"الانسة ماري عجمي","NA","NA","3224"
"البارون روزن","NA","NA","3269"
"البخاري","NA","NA","3270"
"البديهي","NA","NA","3271"
"البر كبرخان","NA","NA","1310"
"البر كسبرخان","NA","NA","3272"
"البرنس اسكندر كورا كين","NA","NA","4284"
"البرنس لوبانوف","NA","NA","4285"
"البرنس ميلكم الايراني","NA","NA","4221"
"البكري القلوصناوي","NA","NA","1311"
"الجاحظ","11070","Q293497","68"
"الجبرتي","100256393","Q658401","69"
"الجرجاني","NA","NA","1313"
"الجنان","NA","NA","1314"
"الجنرال بريكولا","NA","NA","3273"
"الجواليقي","NA","NA","3274"
"خليفة","NA","NA","3275"
"الحافظ ابي القاسم ابن عساكر","NA","NA","3276"
"الحجاج بن يوسف بن محمد البلوي عرف بابن","NA","NA","3277"
"الحسين بن المصطفى الحلبي","NA","NA","3278"
"الحويك الياس","NA","NA","1316"
"الخطيب الحافظ","NA","NA","3279"
"الخليفة الراضي بالله العباسي","NA","NA","3280"
"الخوارزمي الكاتب","NA","NA","3281"
"الخور فسقفوس جرجس شلحت","NA","NA","3282"
"الخوري عبد الاحد جرجي البغدادي","NA","NA","3283"
"اوسكاوريشر","NA","NA","4217"
"دلكاشه","NA","NA","4256"
"الدن غورست","NA","NA","1121"
"الديلي","NA","NA","1318"
"الرائد التونسي","NA","NA","1319"
"الرائد المصري","NA","NA","1320"
"الراجه مورلي منوهار","NA","NA","1321"
"الرازي","NA","NA","70"
"الراغب الاصفهاني","NA","NA","1322"
"الزوراء","NA","NA","1323"
"الستاس الكرملي الحافي البغدادي","NA","NA","3225"
"السر الفرد شارب","NA","NA","3309"
"السر هنري جونستون","NA","NA","3310"
"السنوسي التونسي","NA","NA","1324"
"السنيور جويدي","NA","NA","3316"
"احمد الهندي","NA","NA","4222"
"السير الدون غورست","NA","NA","3343"
"الشقندي","NA","NA","3344"
"الشقيق","NA","NA","1330"
"الشماس فرنسيس اوغسطين جبران","NA","NA","3345"
"الشهرستاني","NA","NA","3346"
"الشوكاني","NA","NA","3347"
"ابراهيم الدباغ","NA","NA","4275"
"ابي العباس احمد القلقشندي","NA","NA","4218"
"تقي الدين بن عجلون","NA","NA","4249"
"داود البصير الانطاكي","NA","NA","4223"
"عبد الرحمن الكوكبي","NA","NA","4224"
"محمد الحسين ال كاشف الغطا النجفي","NA","NA","4250"
"الصاحب بن عباد","NA","NA","3445"
"الصفدي","NA","NA","2854"
"الصفهاني","NA","NA","75"
"الطبري","NA","NA","2855"
"الطبيب مصطفى السعادة","NA","NA","76"
"الطوسي","NA","NA","77"
"الظاهر بيبرس البندقداري","NA","NA","3446"
"العامري","NA","NA","1331"
"العروة الوثقى","NA","NA","1332"
"العطار","NA","NA","4120"
"الغزي","NA","NA","3448"
"الغلاييني","NA","NA","78"
"الفايد بن حنا عيد","NA","NA","4096"
"الفرد بولاد","NA","NA","1122"
"الفرد دوران اليسوعي","NA","NA","1123"
"الفرد دي موسيه","NA","NA","3449"
"الفرد كورني","NA","NA","1124"
"الفرنسيس","NA","NA","79"
"الفونس اسكيروس","NA","NA","1125"
"الفونس دو لامارتين","NA","NA","1126"
"الفونس فابر اليسوعي","NA","NA","1127"
"الفونس فان دون هوفن اليسوعي","NA","NA","1128"
"القاضي الفاضل","75448604","NA","81"
"القاضي ابو الحسين محمد بن محمد بن الحسين الفراء","NA","NA","3451"
"القاضي قطب الدين محمود بن مسعود الشيرازي","NA","NA","2852"
"القس كوجي","NA","NA","82"
"القضاة عبد الجبار","NA","NA","3843"
"القفطي","NA","NA","3452"
"القلقشندي","NA","NA","3453"
"القيصر طيباريوس","NA","NA","3454"
"الكاظمي","NA","NA","3455"
"الكسائي","NA","NA","3456"
"الكسيس مالون اليسوعي","NA","NA","1129"
"الكسيوس","NA","NA","1259"
"الكنت دي لاندنبرغ","NA","NA","83"
"الكنت ليون كايتاني","NA","NA","3457"
"اللورد افبري","NA","NA","3458"
"اللورد الفرستون","NA","NA","3459"
"المؤيد عماد الدين اسمعيل","NA","NA","3311"
"الماجور ليوناردو","NA","NA","3460"
"الماوردي","NA","NA","3461"
"المحرر","NA","NA","1333"
"ستيد","NA","NA","3464"
"كارنيجي","NA","NA","3465"
"كونيج","NA","NA","3467"
"هوبارد","NA","NA","3468"
"هيرام برسي مكسيم","NA","NA","3469"
"ونكلر","NA","NA","3470"
"المسعودي","NA","NA","1334"
"بنلفه","NA","NA","4268"
"شارل دوتا ليران","NA","NA","4278"
"هنري ليشتنبرجي","NA","NA","4279"
"هنري ماركزالي","NA","NA","4225"
"المصباح","NA","NA","1335"
"المعري البغدادي","NA","NA","3511"
"المعلم الثاني ابي نصر الفارابي","NA","NA","3512"
"المعلم سليم غالية الدمشقي","NA","NA","3513"
"المعلم ظاهر خير الله الشويري","NA","NA","3514"
"المقدسي","NA","NA","3515"
"المقطم","NA","NA","1336"
"الناصر صلاح الدين بن العزيز بن الظاهر","NA","NA","4253"
"المنصور بن ابي عامر","NA","NA","84"
"الموسيو فالير","NA","NA","3518"
"الموسيو فلورنش","NA","NA","3519"
"الموسيو لوسين بوفا","NA","NA","3520"
"المولى عبد الله العمادي","NA","NA","3521"
"المونسنيور الكسندريان","NA","NA","1337"
"الن جكسن","NA","NA","1130"
"الن مكلولن","NA","NA","1131"
"الناصر صلاح الدين بن العزيز بن الظاهر","NA","NA","3517"
"النجفي","NA","NA","1338"
"النخلة","NA","NA","1339"
"الهمذاني","NA","NA","3522"
"الورتبيت بولس","NA","NA","1340"
"الوزير احمد بن زيدون","NA","NA","3523"
"الوغ","NA","NA","3138"
"الوهراني","NA","NA","3524"
"الياس ابراهيم الصليبي","NA","NA","1260"
"الياس ابراهيم صليبي","NA","NA","1261"
"الياس اسطفان","NA","NA","1262"
"الياس","NA","NA","1263"
"الياس الغضبان","NA","NA","1264"
"الياس القدسي","NA","NA","3164"
"الياس جبارة اليسوعي","NA","NA","1265"
"الياس جرجس","NA","NA","1266"
"الياس حلبي","NA","NA","1267"
"الياس خليل عيساوي","NA","NA","1268"
"الياس زيدان","NA","NA","1269"
"الياس سماحة","NA","NA","1270"
"الياس صالح","NA","NA","1271"
"الياس طنوس الحويك","NA","NA","1272"
"الياس قدسي","NA","NA","1274"
"الياس مسايكي الشامي","NA","NA","1275"
"الياس مطر","NA","NA","1276"
"الياس ناصيف الحايك","NA","NA","1277"
"الياس يعقوب انطون","NA","NA","1278"
"امالي المرتضى","NA","NA","1132"
"امام ابن حجر","NA","NA","3166"
"امام ابن حجر الهيتمي","NA","NA","3167"
"امام ابن رشد الشهير بابن رشد الحفيد","NA","NA","3168"
"امام ابي الفتح عثمان بن جني","NA","NA","39"
"امام ابي محمد عبد الله بن مسلم بن قتيبة","NA","NA","3165"
"امام العبد","NA","NA","1133"
"امكح","NA","NA","1341"
"زاده محمد سعيد","NA","NA","3139"
"اميرسون","27079964","Q48226","2856"
"علي","NA","NA","1134"
"اميل بولاد","NA","NA","3526"
"اميل","NA","NA","1135"
"اميل تيان","NA","NA","1280"
"اميل جيراردين","NA","NA","3169"
"اميل خاشو","NA","NA","1281"
"اميل زيدان","NA","NA","1282"
"اميل عرب","NA","NA","1283"
"اميل كبهارت","NA","NA","1284"
"اميل كتسفليس","NA","NA","1285"
"امين","NA","NA","1136"
"امين","NA","NA","3140"
"امين الجميل","NA","NA","1139"
"امين الخوري","NA","NA","1141"
"امين الرافعي","NA","NA","4097"
"امين الغريب","NA","NA","4098"
"امين حمدي","NA","NA","1143"
"امين حنا نسيم","NA","NA","1144"
"امين خير الله","NA","NA","1145"
"امين دمر","NA","NA","1146"
"امين شكري","NA","NA","1147"
"امين علي احمد الحسيني","NA","NA","1148"
"امين فؤاد حداد","NA","NA","1149"
"امين مرشاق","NA","NA","1150"
"امين مشحور","NA","NA","1151"
"امين مغبغب","NA","NA","1152"
"امين ناصر الدين","8827545","Q16122883","1153"
"امين واصف","NA","NA","1154"
"امينة عباس","NA","NA","1155"
"اندراوس روشه اليسوعي","NA","NA","1156"
"اندراوس كوبا المعلولي","NA","NA","1287"
"انطوان جميل","NA","NA","3142"
"انطون الصالحاني","NA","NA","4099"
"انطون خشاب","NA","NA","1160"
"انطون شحيبر","NA","NA","1161"
"انطون صالحاني اليسوعي","NA","NA","1162"
"انطون عرب","NA","NA","1163"
"انطون قرالي","NA","NA","1164"
"انطون ماكليابيشي","NA","NA","3527"
"انطون نوفل","NA","NA","1165"
"انطون يوسف جميل","NA","NA","1166"
"انور","NA","NA","4236"
"انوس","NA","NA","1167"
"انيبال ابيلا","NA","NA","35"
"انيس اكلمندس","NA","NA","1168"
"انيس الخوري","NA","NA","4100"
"انيس الخوري المقدسي","NA","NA","1169"
"انيس سلوم","NA","NA","3144"
"انيسة صيبعة","NA","NA","1171"
"انيلسوف هربرت سبنسر","NA","NA","1172"
"اوبين جان جوزيف لفريه","NA","NA","1173"
"اوجانيو غرفيني","NA","NA","1174"
"اوزياس تورين اليسوعي","NA","NA","1175"
"اوسكار ريشر","NA","NA","1176"
"اوسونسكي","NA","NA","36"
"اوسيشكن","NA","NA","1177"
"اوغست جوفر","NA","NA","1178"
"اوغست دافيه اليسوعي","NA","NA","1179"
"اوغست كونت","NA","NA","3145"
"اوغست هفنر","NA","NA","1180"
"اوغسطين مرمرجي البغدادي","NA","NA","1181"
"اوليفر لودج","NA","NA","1182"
"ايجن تسرند","NA","NA","1288"
"ايدي لوريول اليسوعي","NA","NA","1289"
"ايرا رمسن الكيماوي","NA","NA","1290"
"ايراسم","NA","NA","3528"
"ايف دي لابريار اليسوعي","NA","NA","1291"
"ايلي","NA","NA","1292"
"ايليا ابو ماضي","NA","NA","1293"
